UNITID,OPEID6,INSTNM,CONTROL,MAIN,CIPCODE,CIPDESC,CREDLEV,CREDDESC,IPEDSCOUNT1,IPEDSCOUNT2,DEBT_ALL_STGP_EVAL_N,DEBT_ALL_STGP_EVAL_MDN,EARN_MDN_HI_1YR,EARN_COUNT_WNE_1YR,EARN_MDN_1YR,EARN_COUNT_WNE_5YR,EARN_MDN_5YR
444219,38713,Folsom Lake College,Public,1,901,Communication and Media Studies.,1,Undergraduate Certificate or Diploma,11,15,PS,PS,PS,PS,PS,PS,PS
444219,38713,Folsom Lake College,Public,1,1002,Audiovisual Communications Technologies/Technicians.,1,Undergraduate Certificate or Diploma,5,1,PS,PS,PS,PS,PS,PS,PS
444219,38713,Folsom Lake College,Public,1,1102,Computer Programming.,1,Undergraduate Certificate or Diploma,20,12,PS,PS,PS,PS,PS,PS,PS
444219,38713,Folsom Lake College,Public,1,1108,Computer Software and Media Applications.,1,Undergraduate Certificate or Diploma,1,0,PS,PS,PS,PS,PS,PS,PS
444219,38713,Folsom Lake College,Public,1,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",1,Undergraduate Certificate or Diploma,NA,NA,NA,NA,NA,NA,NA,NA,NA
444219,38713,Folsom Lake College,Public,1,1505,Environmental Control Technologies/Technicians.,1,Undergraduate Certificate or Diploma,12,3,PS,PS,PS,PS,PS,PS,PS
444219,38713,Folsom Lake College,Public,1,1599,"Engineering/Engineering-Related Technologies/Technicians, Other.",1,Undergraduate Certificate or Diploma,2,0,PS,PS,PS,PS,PS,PS,PS
444219,38713,Folsom Lake College,Public,1,1905,"Foods, Nutrition, and Related Services.",1,Undergraduate Certificate or Diploma,2,2,NA,NA,NA,NA,NA,NA,NA
444219,38713,Folsom Lake College,Public,1,1907,"Human Development, Family Studies, and Related Services.",1,Undergraduate Certificate or Diploma,69,41,PS,PS,PS,PS,PS,PS,PS
444219,38713,Folsom Lake College,Public,1,2401,"Liberal Arts and Sciences, General Studies and Humanities.",1,Undergraduate Certificate or Diploma,536,540,PS,PS,PS,PS,PS,24,71010
444219,38713,Folsom Lake College,Public,1,2601,"Biology, General.",1,Undergraduate Certificate or Diploma,2,1,NA,NA,NA,NA,NA,NA,NA
444219,38713,Folsom Lake College,Public,1,2701,Mathematics.,1,Undergraduate Certificate or Diploma,15,16,NA,NA,NA,PS,PS,PS,PS
444219,38713,Folsom Lake College,Public,1,4302,Fire Protection.,1,Undergraduate Certificate or Diploma,0,1,PS,PS,PS,PS,PS,PS,PS
444219,38713,Folsom Lake College,Public,1,4400,"Human Services, General.",1,Undergraduate Certificate or Diploma,2,12,PS,PS,PS,PS,PS,PS,PS
444219,38713,Folsom Lake College,Public,1,4507,Geography and Cartography.,1,Undergraduate Certificate or Diploma,1,0,PS,PS,PS,PS,PS,PS,PS
444219,38713,Folsom Lake College,Public,1,5005,Drama/Theatre Arts and Stagecraft.,1,Undergraduate Certificate or Diploma,1,1,PS,PS,PS,PS,PS,PS,PS
444219,38713,Folsom Lake College,Public,1,5007,Fine and Studio Arts.,1,Undergraduate Certificate or Diploma,1,2,PS,PS,PS,PS,PS,PS,PS
444219,38713,Folsom Lake College,Public,1,5100,"Health Services/Allied Health/Health Sciences, General.",1,Undergraduate Certificate or Diploma,2,0,NA,NA,NA,NA,NA,NA,NA
444219,38713,Folsom Lake College,Public,1,5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",1,Undergraduate Certificate or Diploma,13,3,PS,PS,PS,PS,PS,PS,PS
444219,38713,Folsom Lake College,Public,1,5202,"Business Administration, Management and Operations.",1,Undergraduate Certificate or Diploma,5,14,PS,PS,PS,PS,PS,PS,PS
444219,38713,Folsom Lake College,Public,1,5203,Accounting and Related Services.,1,Undergraduate Certificate or Diploma,5,10,PS,PS,PS,PS,PS,PS,PS
444219,38713,Folsom Lake College,Public,1,5204,Business Operations Support and Assistant Services.,1,Undergraduate Certificate or Diploma,4,3,PS,PS,PS,PS,PS,PS,PS
444219,38713,Folsom Lake College,Public,1,5207,Entrepreneurial and Small Business Operations.,1,Undergraduate Certificate or Diploma,1,1,PS,PS,PS,NA,NA,NA,NA
444219,38713,Folsom Lake College,Public,1,5211,International Business.,1,Undergraduate Certificate or Diploma,27,10,PS,PS,PS,PS,PS,PS,PS
444219,38713,Folsom Lake College,Public,1,5215,Real Estate.,1,Undergraduate Certificate or Diploma,5,7,PS,PS,PS,PS,PS,PS,PS
444228,37463,LeGrand Institute of Cosmetology Inc,"Private, for-profit",1,1204,Cosmetology and Related Personal Grooming Services.,1,Undergraduate Certificate or Diploma,15,20,PS,9150,13167,19,12478,18,22906
444255,7469,Hussian College-Daymar College Murfreesboro,"Private, for-profit",0,4301,Criminal Justice and Corrections.,1,Undergraduate Certificate or Diploma,0,NA,PS,PS,PS,PS,PS,23,37583
444255,7469,Hussian College-Daymar College Murfreesboro,"Private, for-profit",0,5106,Dental Support Services and Allied Professions.,1,Undergraduate Certificate or Diploma,0,NA,16,PS,PS,16,23627,20,27342
444255,7469,Hussian College-Daymar College Murfreesboro,"Private, for-profit",0,5107,Health and Medical Administrative Services.,1,Undergraduate Certificate or Diploma,0,NA,79,15141,25691,39,25725,28,33144
444255,7469,Hussian College-Daymar College Murfreesboro,"Private, for-profit",0,5108,Allied Health and Medical Assisting Services.,1,Undergraduate Certificate or Diploma,15,NA,95,14830,23837,68,25823,98,30077
444255,7469,Hussian College-Daymar College Murfreesboro,"Private, for-profit",0,5202,"Business Administration, Management and Operations.",1,Undergraduate Certificate or Diploma,1,NA,PS,PS,PS,PS,PS,18,37773
444264,37853,Cambridge Technical Institute,"Private, for-profit",1,1204,Cosmetology and Related Personal Grooming Services.,1,Undergraduate Certificate or Diploma,14,0,PS,PS,9284,37,4506,26,22338
444264,37853,Cambridge Technical Institute,"Private, for-profit",1,1505,Environmental Control Technologies/Technicians.,1,Undergraduate Certificate or Diploma,0,0,PS,PS,PS,PS,PS,PS,PS
444264,37853,Cambridge Technical Institute,"Private, for-profit",1,4603,Electrical and Power Transmission Installers.,1,Undergraduate Certificate or Diploma,0,0,PS,PS,PS,PS,PS,PS,PS
444264,37853,Cambridge Technical Institute,"Private, for-profit",1,5107,Health and Medical Administrative Services.,1,Undergraduate Certificate or Diploma,0,0,PS,PS,PS,PS,PS,PS,PS
444264,37853,Cambridge Technical Institute,"Private, for-profit",1,5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",1,Undergraduate Certificate or Diploma,0,0,PS,PS,PS,PS,PS,PS,PS
444282,10542,Empire Beauty School-Midlothian,"Private, for-profit",0,1204,Cosmetology and Related Personal Grooming Services.,1,Undergraduate Certificate or Diploma,26,29,987,12090,17189,828,15679,1092,22409
444291,9664,Empire Beauty School-Owings Mills,"Private, for-profit",0,1204,Cosmetology and Related Personal Grooming Services.,1,Undergraduate Certificate or Diploma,25,40,817,13000,16444,665,16429,1035,21931
444307,9664,Empire Beauty School-West Mifflin,"Private, for-profit",0,1204,Cosmetology and Related Personal Grooming Services.,1,Undergraduate Certificate or Diploma,39,36,817,13000,16444,665,16429,1035,21931
444325,37404,ATI College-Whittier,"Private, for-profit",1,5107,Health and Medical Administrative Services.,1,Undergraduate Certificate or Diploma,0,0,NA,NA,NA,NA,NA,NA,NA
444325,37404,ATI College-Whittier,"Private, for-profit",1,5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",1,Undergraduate Certificate or Diploma,39,33,PS,18381,26975,19,30741,85,42682
444334,37573,Advance Science International College,"Private, for-profit",1,5108,Allied Health and Medical Assisting Services.,1,Undergraduate Certificate or Diploma,NA,NA,PS,PS,PS,PS,PS,PS,PS
444334,37573,Advance Science International College,"Private, for-profit",1,5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",1,Undergraduate Certificate or Diploma,NA,NA,PS,PS,PS,PS,PS,PS,PS
444361,35324,ATA College,"Private, for-profit",1,1101,"Computer and Information Sciences, General.",1,Undergraduate Certificate or Diploma,NA,NA,PS,PS,PS,PS,PS,16,37847
444361,35324,ATA College,"Private, for-profit",1,1512,Computer Engineering Technologies/Technicians.,1,Undergraduate Certificate or Diploma,8,3,PS,PS,PS,PS,PS,PS,PS
444361,35324,ATA College,"Private, for-profit",1,2299,"Legal Professions and Studies, Other.",1,Undergraduate Certificate or Diploma,4,2,PS,PS,PS,PS,PS,PS,PS
444361,35324,ATA College,"Private, for-profit",1,4702,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",1,Undergraduate Certificate or Diploma,0,10,NA,NA,NA,PS,PS,PS,PS
444361,35324,ATA College,"Private, for-profit",1,5107,Health and Medical Administrative Services.,1,Undergraduate Certificate or Diploma,0,5,PS,PS,PS,PS,PS,PS,PS
444361,35324,ATA College,"Private, for-profit",1,5108,Allied Health and Medical Assisting Services.,1,Undergraduate Certificate or Diploma,28,19,55,5500,24739,48,23338,64,35962
444370,34914,American Advanced Technicians Institute,"Private, for-profit",1,4706,Vehicle Maintenance and Repair Technologies/Technicians.,1,Undergraduate Certificate or Diploma,39,22,74,6519,31586,66,28380,88,32645
444398,37333,Baptist University of the Americas,"Private, nonprofit",1,3902,Bible/Biblical Studies.,1,Undergraduate Certificate or Diploma,0,0,NA,NA,NA,NA,NA,NA,NA
444398,37333,Baptist University of the Americas,"Private, nonprofit",1,3904,Religious Education.,1,Undergraduate Certificate or Diploma,0,0,NA,NA,NA,NA,NA,NA,NA
444404,38014,The Beauty Institute,"Private, for-profit",1,1204,Cosmetology and Related Personal Grooming Services.,1,Undergraduate Certificate or Diploma,8,29,PS,PS,18764,PS,PS,PS,PS
444440,37833,Blue Cliff Career College,"Private, for-profit",1,1204,Cosmetology and Related Personal Grooming Services.,1,Undergraduate Certificate or Diploma,28,35,PS,8833,13089,46,20014,28,22661
444440,37833,Blue Cliff Career College,"Private, for-profit",1,5135,Somatic Bodywork and Related Therapeutic Services.,1,Undergraduate Certificate or Diploma,12,16,PS,PS,25920,PS,PS,PS,PS
444468,38413,Lawrenceburg Technical College,"Private, for-profit",1,1204,Cosmetology and Related Personal Grooming Services.,1,Undergraduate Certificate or Diploma,12,30,PS,PS,9868,PS,PS,29,17263
444468,38413,Lawrenceburg Technical College,"Private, for-profit",1,5135,Somatic Bodywork and Related Therapeutic Services.,1,Undergraduate Certificate or Diploma,0,0,NA,NA,NA,NA,NA,NA,NA
444486,37773,Paul Mitchell the School-Charlotte,"Private, for-profit",1,1204,Cosmetology and Related Personal Grooming Services.,1,Undergraduate Certificate or Diploma,137,30,270,15541,16937,235,20877,210,25628
444510,36953,CES College,"Private, nonprofit",1,2399,"English Language and Literature/Letters, Other.",1,Undergraduate Certificate or Diploma,NA,NA,PS,PS,11775,PS,PS,36,20483
444510,36953,CES College,"Private, nonprofit",1,5108,Allied Health and Medical Assisting Services.,1,Undergraduate Certificate or Diploma,NA,NA,PS,PS,19896,PS,PS,PS,PS
444510,36953,CES College,"Private, nonprofit",1,5135,Somatic Bodywork and Related Therapeutic Services.,1,Undergraduate Certificate or Diploma,NA,NA,PS,PS,PS,PS,PS,PS,PS
444510,36953,CES College,"Private, nonprofit",1,5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",1,Undergraduate Certificate or Diploma,33,43,PS,16810,33825,71,42821,31,58218
444510,36953,CES College,"Private, nonprofit",1,5204,Business Operations Support and Assistant Services.,1,Undergraduate Certificate or Diploma,NA,NA,PS,PS,PS,PS,PS,PS,PS
444529,37593,Stellar Career College,"Private, for-profit",1,183,Veterinary/Animal Health Technologies/Technicians.,1,Undergraduate Certificate or Diploma,24,10,PS,PS,NA,PS,PS,PS,PS
444529,37593,Stellar Career College,"Private, for-profit",1,5106,Dental Support Services and Allied Professions.,1,Undergraduate Certificate or Diploma,NA,5,NA,NA,NA,NA,NA,NA,NA
444529,37593,Stellar Career College,"Private, for-profit",1,5107,Health and Medical Administrative Services.,1,Undergraduate Certificate or Diploma,4,4,13,PS,21193,24,26337,67,31289
444529,37593,Stellar Career College,"Private, for-profit",1,5108,Allied Health and Medical Assisting Services.,1,Undergraduate Certificate or Diploma,12,5,NA,NA,NA,PS,PS,PS,PS
444529,37593,Stellar Career College,"Private, for-profit",1,5110,Clinical/Medical Laboratory Science/Research and Allied Professions.,1,Undergraduate Certificate or Diploma,3,NA,PS,PS,NA,PS,PS,PS,PS
444529,37593,Stellar Career College,"Private, for-profit",1,5203,Accounting and Related Services.,1,Undergraduate Certificate or Diploma,7,6,20,5488,25298,29,35186,58,32850
444529,37593,Stellar Career College,"Private, for-profit",1,5204,Business Operations Support and Assistant Services.,1,Undergraduate Certificate or Diploma,1,0,10,PS,PS,17,25145,31,27888
444556,37276,Auguste Escoffier School of Culinary Arts-Austin,"Private, for-profit",1,1205,Culinary Arts and Related Services.,1,Undergraduate Certificate or Diploma,43,46,47,9500,22443,45,24873,319,28704
444565,37233,Culinary Institute Inc,"Private, for-profit",1,1205,Culinary Arts and Related Services.,1,Undergraduate Certificate or Diploma,40,46,57,12250,23670,47,21239,53,30990
444583,37513,Escuela Hotelera de San Juan,"Private, for-profit",1,1205,Culinary Arts and Related Services.,1,Undergraduate Certificate or Diploma,192,156,285,3500,13844,244,10107,277,21724
444635,37764,Orion Institute,"Private, for-profit",1,5107,Health and Medical Administrative Services.,1,Undergraduate Certificate or Diploma,NA,NA,PS,PS,PS,PS,PS,PS,PS
444635,37764,Orion Institute,"Private, for-profit",1,5108,Allied Health and Medical Assisting Services.,1,Undergraduate Certificate or Diploma,2,NA,PS,PS,PS,PS,PS,PS,PS
444635,37764,Orion Institute,"Private, for-profit",1,5135,Somatic Bodywork and Related Therapeutic Services.,1,Undergraduate Certificate or Diploma,56,73,78,7885,21738,75,21252,40,20869
444662,37275,Moore Career College,"Private, for-profit",1,1204,Cosmetology and Related Personal Grooming Services.,1,Undergraduate Certificate or Diploma,14,21,PS,16365,PS,PS,PS,26,29786
444662,37275,Moore Career College,"Private, for-profit",1,4805,Precision Metal Working.,1,Undergraduate Certificate or Diploma,16,9,73,7653,30690,71,22104,PS,PS
444671,37814,Industrial Technical College,"Private, for-profit",1,1204,Cosmetology and Related Personal Grooming Services.,1,Undergraduate Certificate or Diploma,27,53,PS,PS,PS,PS,PS,50,15626
444671,37814,Industrial Technical College,"Private, for-profit",1,1909,Apparel and Textiles.,1,Undergraduate Certificate or Diploma,NA,NA,PS,PS,PS,PS,PS,PS,PS
444671,37814,Industrial Technical College,"Private, for-profit",1,4703,Heavy/Industrial Equipment Maintenance Technologies/Technicians.,1,Undergraduate Certificate or Diploma,20,13,PS,PS,PS,PS,PS,34,25595
444671,37814,Industrial Technical College,"Private, for-profit",1,4706,Vehicle Maintenance and Repair Technologies/Technicians.,1,Undergraduate Certificate or Diploma,1,5,PS,PS,PS,PS,PS,26,17630
444671,37814,Industrial Technical College,"Private, for-profit",1,5126,Health Aides/Attendants/Orderlies.,1,Undergraduate Certificate or Diploma,NA,NA,PS,PS,PS,PS,PS,PS,PS
444714,38044,Gwinnett College-Marietta Campus,"Private, for-profit",1,5107,Health and Medical Administrative Services.,1,Undergraduate Certificate or Diploma,17,19,PS,12183,PS,24,32973,42,28514
444714,38044,Gwinnett College-Marietta Campus,"Private, for-profit",1,5108,Allied Health and Medical Assisting Services.,1,Undergraduate Certificate or Diploma,23,28,PS,9500,24176,26,27457,102,28110
444732,35523,Leston College,"Private, for-profit",1,1204,Cosmetology and Related Personal Grooming Services.,1,Undergraduate Certificate or Diploma,43,29,PS,PS,PS,PS,PS,PS,PS
444787,38383,Nightingale College,"Private, for-profit",1,5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",1,Undergraduate Certificate or Diploma,3,16,NA,NA,NA,PS,PS,PS,PS
444796,38123,Omnitech Institute,"Private, for-profit",1,907,"Radio, Television, and Digital Communication.",1,Undergraduate Certificate or Diploma,NA,NA,PS,PS,PS,PS,PS,PS,PS
444796,38123,Omnitech Institute,"Private, for-profit",1,1002,Audiovisual Communications Technologies/Technicians.,1,Undergraduate Certificate or Diploma,NA,NA,PS,PS,PS,PS,PS,PS,PS
444796,38123,Omnitech Institute,"Private, for-profit",1,1102,Computer Programming.,1,Undergraduate Certificate or Diploma,NA,NA,PS,9500,13955,41,20586,30,31349
444796,38123,Omnitech Institute,"Private, for-profit",1,1500,"Engineering Technologies/Technicians, General.",1,Undergraduate Certificate or Diploma,NA,NA,PS,9500,18245,46,34041,31,40044
